Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN
2020,Honda,Accord EX-L,Used,"$25,201 ",5,2634,Platinum White Pearl,Black,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F57LA005624
2019,Honda,Passport Sport,Used,"$26,189 ",5,705,Lunar Silver Metallic,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H28KB002955
2019,Honda,Passport EX-L,Used,"$34,900 ",4.8,3179,Modern Steel Metallic,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H55KB001692
2020,Honda,Accord Sport 2.0T,Used,"$26,995 ",5,733,Black,Black,Front-wheel Drive,22–32,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,1HGCV2F35LA022006
2021,Honda,Pilot EX-L,Used,"$33,837 ",4,333,Steel Sapphire Metallic,Gray,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H51MB010414
2018,Honda,Civic EX,Used,"$19,140 ",4.8,278,Crystal Black Pearl,Black / Ivory,Front-wheel Drive,31–40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F75JE022330
2023,Honda,Pilot EX-L 7-Passenger,New,"$44,050 ",5,4402,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H55PB000288
2017,Honda,CR-V EX-L,Used,"$22,498 ",4.8,18,Modern Steel Metallic,Gray,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H86HL033973
2018,Honda,Accord LX,Used,"$20,879 ",4.4,1248,Champagne Frost Pearl,Ivory,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F17JA004449
2010,Honda,Odyssey EX-L,Used,"$3,950 ",4.3,292,Brown,–,Front-wheel Drive,17–25,Gasoline,Automatic,Gas V6 3.5L/,5FNRL3H72AB089056
2020,Honda,Odyssey Elite,Used,"$41,235 ",5,309,–,–,Front-wheel Drive,19–28,Gasoline,10 speed automatic,V6 Cylinder Engine,5FNRL6H94LB056212
2023,Honda,CR-V Hybrid Sport,New,"$34,150 ",4.8,140,Platinum,Black,FWD,,Hybrid,Electronically Controlled Automatic,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H51PH704204
2022,Honda,CR-V Hybrid Touring,New,"$39,440 ",5,3207,Radiant Red Metallic,Gray,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H91NL057666
2018,Honda,CR-V EX-L,Used,"$26,994 ",4.7,1024,Lunar Silver Metallic,Gray,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H80JE053848
2023,Honda,CR-V EX-L,New,"$37,450 ",4.7,3,Urban Gray Pearl,Black,AWD,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H73PH411478
2023,Honda,Passport EX-L,New,"$46,440 ",4.7,3,Platinum White Pearl,Black,AWD,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57PB008172
2020,Honda,Odyssey EX-L,Used,"$30,977 ",4.4,825,White,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70LB021293
2015,Honda,Odyssey EX-L,Used,"$17,991 ",5,537,Dark Cherry Pearl,–,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H69FB076007
2019,Honda,Passport Sport,Used,"$28,000 ",4.9,1696,Modern Steel Metallic,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H2XKB002004
2021,Honda,CR-V Hybrid EX,Used,"$32,987 ",4.8,1371,Blue,Gray,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H58ME014175
2019,Honda,Passport Sport,Used,"$29,895 ",3,187,Crystal Black Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H26KB025320
2021,Honda,Accord Sport 1.5T,Used,"$26,736 ",5,1733,White,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F35MA036757
2022,Honda,Accord Hybrid Sport,New,"$32,560 ",5,1103,Platinum White Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F2XNA048181
2022,Honda,Accord Sport 1.5T,New,"$29,470 ",4.8,1277,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F39NA090936
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,2871,Platinum White,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F35NA105478
2008,Honda,Civic LX,Used,"$7,990 ",4.4,9,Blue,Grey,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16538H537146
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,2068,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA118860
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",4.1,321,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37NA088778
2023,Honda,Pilot Elite,New,"$56,830 ",5,3087,Taffeta White,Black,All-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H85PB003003
2022,Honda,Accord Sport 2.0T,New,"$33,755 ",5,5590,Black,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F34NA017799
2019,Honda,Ridgeline RTL,Used,"$28,563 ",4.7,2284,Modern Steel Metallic,–,Front-wheel Drive,19–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK2F51KB001648
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,25,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F30NA115254
2017,Honda,Accord Hybrid Base,Used,"$19,750 ",5,744,Mandarin Gold Metallic,Black,Front-wheel Drive,49–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,JHMCR6F31HC007216
2023,Honda,Ridgeline RTL,New,"$43,075 ",5,3575,Crystal Black Pearl,–,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F54PB015573
2023,Honda,Ridgeline RTL,New,"$43,470 ",4.4,124,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F55PB004355
2019,Honda,Accord Sport,Used,"$25,721 ",4,431,Silver,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37KA154838
2019,Honda,Civic Sport,Used,"$22,598 ",4.9,1,Aegean Blue Metallic,Black,Front-wheel Drive,29–37,Gasoline,continuously variable (cvt),4 Cylinder Engine,2HGFC2F82KH507671
2022,Honda,Pilot EX-L,New,"$43,605 ",5,6031,Crystal Blue,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58NB089541
2021,Honda,Insight Touring,Honda Certified,"$31,477 ",4.9,4786,Platinum White Pearl,Black,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F90ME008313
2016,Honda,Pilot EX-L,Used,"$22,900 ",4.7,278,Gray,–,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H5XGB115639
2021,Honda,Passport Elite,Honda Certified,"$35,875 ",4.9,1559,–,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H01MB027199
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.7,537,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB085967
2015,Honda,Civic LX,Used,"$14,995 ",4.7,14,Black,Gray,Front-wheel Drive,30–39,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,19XFB2F59FE293089
2022,Honda,CR-V Special Edition,Used,"$31,935 ",4.8,1647,Platinum White Pearl,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H7XNE011341
2022,Honda,Pilot EX-L,New,"$42,000 ",5,9,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H59NB038396
2019,Honda,HR-V EX-L,Used,"$24,995 ",4.6,1,–,–,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H76KM720262
2020,Honda,Odyssey EX-L,Honda Certified,"$32,519 ",4.4,1014,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70LB017597
2017,Honda,HR-V LX,Used,"$18,990 ",4,9531,Blue,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H3XHG702917
2022,Honda,Accord Sport 1.5T,New,"$29,371 ",4.7,1932,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA092437
2016,Honda,Pilot EX,Used,"$21,995 ",4.7,2376,Modern Steel Metallic,–,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H33GB012684
2022,Honda,Civic Si Base,New,"$28,595 ",4.5,23,Crystal Black Pearl,–,Front-wheel Drive,27–37,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E55NH477338
2022,Honda,Passport EX-L,New,"$42,160 ",4.9,18,Platinum,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50NB020631
2020,Honda,Pilot EX,Used,"$24,340 ",5,634,Lunar Silver Metallic,Gray,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H36LB011622
2020,Honda,Pilot EX-L,Used,"$27,859 ",4.1,1492,Platinum White Pearl,Beige,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H56LB001240
2013,Honda,Crosstour EX,Used,"$10,300 ",4.7,4,–,–,Front-wheel Drive,22–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6TF3H36DL002068
2014,Honda,CR-V EX-L,Used,"$15,996 ",4.8,725,Crystal Black Pearl,Black,Front-wheel Drive,23–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,2HKRM3H74EH516127
2019,Honda,Civic Si Base,Used,"$26,487 ",5,4912,Lunar Silver Metallic,Black,Front-wheel Drive,28–38,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E50KH700161
2019,Honda,Ridgeline Black Edition,Used,"$38,452 ",3.5,150,Black,Black,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F80KB045432
2023,Honda,Passport Elite,New,"$48,250 ",3.5,150,Gray,Black,All-wheel Drive,,Gasoline,–,3.5L V6 24V GDI SOHC,5FNYF8H06PB001900
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",5,1370,Platinum White Pearl,Gray,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,7FARS6H98PE003154
2015,Honda,Pilot EX-L w/ Navigation,Used,"$16,499 ",4.6,1498,Dark Cherry Pearl,Black,Front-wheel Drive,18–25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF3H71FB025651
2022,Honda,Pilot Special Edition,New,"$42,600 ",4.2,488,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H22NB034969
2016,Honda,Accord EX-L,Used,"$13,562 ",5,961,Lunar Silver Metallic,Black,Front-wheel Drive,21–34,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCR3F88GA014428
2021,Honda,HR-V EX,Used,"$25,500 ",4.8,2503,Platinum White Pearl,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H50MM705015
2022,Honda,Pilot Sport,New,"$41,770 ",4.2,126,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H35NB104284
2017,Honda,Civic EX,Used,"$18,599 ",4.8,3,Blue,Black,Front-wheel Drive,31–40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F88HE062582
2023,Honda,Odyssey EX-L,New,"$42,360 ",5,2291,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H66PB035907
2020,Honda,Pilot EX-L,Honda Certified,"$35,977 ",4.9,1009,Lunar Silver Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55LB064612
2020,Honda,Pilot EX-L,Honda Certified,"$33,977 ",4.9,1009,Crystal Black Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H5XLB010383
2023,Honda,Civic Sport Touring,New,"$32,500 ",3.4,218,Boost Blue Pearl,–,FWD,,Gasoline,1-Speed CVT with Overdrive,1.5L I4 16V GDI DOHC Turbo,19XFL1H83PE002876
2020,Honda,Pilot EX-L,Honda Certified,"$35,375 ",4.7,1362,Platinum White,–,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54LB038177
2022,Honda,Accord EX-L,Used,"$32,999 ",4.9,57,Radiant Red Metallic,Ivory,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F52NA006442
2018,Honda,Accord Sport,Used,"$25,115 ",4,202,Lunar Silver Metallic,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F30JA262958
2019,Honda,Insight Touring,Used,"$25,998 ",4.7,2,Silver,Black,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F96KE018633
2020,Honda,Pilot EX-L,Honda Certified,"$27,994 ",4.5,820,Platinum White Pearl,Beige,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H57LB026637
2019,Honda,Civic Sport,Used,"$22,999 ",4.4,1130,Platinum White Pearl,Black,Front-wheel Drive,29–36,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC4B89KH304911
2020,Honda,Pilot EX-L,Honda Certified,"$31,964 ",4.5,820,Modern Steel Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H52LB059805
2018,Honda,CR-V Touring,Used,"$25,944 ",3.8,73,White,Black,Front-wheel Drive,28–34,Gasoline,CVT,4 Cylinder Engine,2HKRW1H94JH519443
2019,Honda,Odyssey EX-L,Used,"$33,500 ",5,48,White,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H73KB003496
2022,Honda,Insight EX,Used,"$27,998 ",3.6,205,Cosmic Blue Metallic,Ivory,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F54NE013559
2023,Honda,Ridgeline RTL-E,New,"$46,420 ",4.8,13,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F78PB011477
2016,Honda,Civic EX,Used,"$19,485 ",5,3758,Crystal Black Pearl,Black,Front-wheel Drive,31–41,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F89GE079230
2022,Honda,Insight EX,Used,"$28,495 ",5,3758,Platinum White Pearl,Ivory,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F53NE001659
2022,Honda,Accord Hybrid Sport,Honda Certified,"$34,041 ",5,2703,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F22NA038048
2022,Honda,Accord Hybrid Touring,Used,"$37,000 ",4.8,149,White,Ivory,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F95NA029681
2019,Honda,CR-V EX,Used,"$28,900 ",3.3,433,White,Black,All-wheel Drive,27–33,Gasoline,CVT,4 Cylinder Engine,JHLRW2H53KX014831
2021,Honda,Civic Sport,Used,"$25,492 ",5,3692,Modern Steel Metallic,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F86ME003234
2019,Honda,Pilot Elite,Used,"$37,997 ",4.8,3534,Green,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H02KB022448
2019,Honda,CR-V Touring,Used,"$26,500 ",4.9,449,Silver,–,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H94KE026579
2013,Honda,Odyssey EX,Used,"$13,995 ",4.6,18,Dark Cherry Pearl,Silver,Front-wheel Drive,18–27,Gasoline,Automatic,V6 Cylinder Engine,5FNRL5H47DB089057
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",3,52,Platinum White Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H97PH801304
2020,Honda,Ridgeline Black Edition,Honda Certified,"$33,075 ",4.8,1889,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F8XLB008633
2022,Honda,Accord Sport 1.5T,New,"$29,766 ",5,4272,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA090056
2019,Honda,Odyssey EX-L,Honda Certified,"$30,995 ",3.9,841,Pacific Pewter Metallic,Mocha,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H76KB042230
2020,Honda,Odyssey Elite,Used,"$39,266 ",4.4,74,Crystal Black Pearl,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H95LB016589
2023,Honda,Pilot Touring,New,"$48,350 ",3.9,161,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FNYG1H77PB006864
2022,Honda,Passport TrailSport,Honda Certified,"$38,995 ",4.7,739,Radiant Red Metallic II,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H65NB012162
2018,Honda,HR-V EX-L w/Navigation,Used,"$20,382 ",4.6,127,Gray,Black,All-wheel Drive,27–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H78JM718842
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,985 ",3.1,134,Still Night Pearl,B-575p/Black,All-wheel Drive,40–34,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,2HKRS6H98PH800808
2022,Honda,CR-V Hybrid EX-L,New,"$35,845 ",3.1,134,Nh-731p/Crystal Bl,Black,All-wheel Drive,40–35,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,5J6RT6H89NL038905
2019,Honda,CR-V EX,Used,"$28,883 ",4.8,3,Crystal Black Pearl,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H54KE047591
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.8,1053,Gray,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H98PH800405
2021,Honda,Accord Hybrid Touring,Used,"$36,998 ",4.5,0,White,Ivory,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F96MA000754
2022,Honda,Ridgeline Black Edition,Used,"$43,990 ",4.9,2034,White,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F81NB014761
2018,Honda,Ridgeline RTL-E,Used,"$33,210 ",4.5,1494,White,Black / Red,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F71JB007360
2023,Honda,CR-V EX,New,"$34,250 ",5,1026,Still Night Pearl,Black,All-wheel Drive,27–32,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,7FARS4H49PE012194
2023,Honda,CR-V EX-L,New,"$37,510 ",5,1026,Radiant Red Metallic,Gray,All-wheel Drive,27–32,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRS4H76PH411846
2022,Honda,Odyssey Elite,Used,"$43,995 ",4.7,64,Obsidian Blue Pearl,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H99NB022026
2022,Honda,Odyssey EX,Used,"$32,955 ",4.3,7,Blue,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H51NB035236
2022,Honda,Ridgeline RTL-E,New,"$45,760 ",4.5,1732,Sonic Gray Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F78NB035243
2006,Honda,Element EX-P,Used,"$6,277 ",2,73,Nighthawk Black Pearl,Black / Gray,Front-wheel Drive,22–26,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH18736L006119
2020,Honda,Ridgeline RTL-E,Used,"$36,995 ",4.2,40,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72LB002994
2021,Honda,Accord Sport SE,Used,"$28,000 ",4.9,704,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F45MA016842
2022,Honda,Accord Hybrid Sport,New,"$32,560 ",4.5,93,Platinum White Pearl,–,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F23NA040441
2018,Honda,Odyssey EX-L,Used,"$21,299 ",5,475,Modern Steel Metallic,Mocha,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H73JB080996
2021,Honda,Civic Sport,Used,"$24,980 ",5,4324,Aegean Blue Metallic,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F83MH521274
2021,Honda,Pilot Special Edition,Used,"$22,222 ",4.8,0,Black,–,Front-wheel Drive,20–27.0,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF5H26MB025786
2023,Honda,Ridgeline RTL,New,"$43,470 ",4.8,43,Platinum White Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F57PB017933
2021,Honda,Ridgeline Sport,Honda Certified,"$34,282 ",4.2,1389,Crystal Black Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F17MB011512
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,24,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F32NA068437
2023,Honda,Ridgeline RTL-E,New,"$46,420 ",4.8,24,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F77PB005136
2022,Honda,HR-V EX,Used,"$27,588 ",3.9,185,Modern Steel Metallic,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H50NM743491
2019,Honda,Accord LX,Used,"$24,990 ",4.5,215,–,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F19KA050799
2023,Honda,Ridgeline Black Edition,New,"$47,915 ",4.7,2444,Platinum White Pearl,–,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F83PB005739
2022,Honda,Passport Elite,Used,"$41,998 ",4.6,40,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,Automatic,V6 Cylinder Engine,5FNYF8H05NB006034
2018,Honda,Pilot EX-L,Used,"$27,599 ",5,29258,Modern Steel Metallic,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H6XJB017792
2010,Honda,CR-V EX,Used,"$10,900 ",4.7,611,Red,–,Front-wheel Drive,21–28,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRE3H53AC001575
2018,Honda,Civic LX-P,Used,"$24,988 ",4.2,119,Crystal Black Pearl,Black / Gray,Front-wheel Drive,30–39,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC4B00JH309049
2022,Honda,Passport TrailSport,Used,"$41,697 ",5,1103,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H60NB005779
2023,Honda,CR-V EX-L,New,"$36,900 ",4.4,878,Platinum,Black,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H72PE003668
2023,Honda,Odyssey Sport,New,"$43,160 ",5,2871,Platinum White,Black,FWD,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77PB035410
2020,Honda,Passport Touring,Used,"$39,995 ",4.8,3,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H9XLB013590
2022,Honda,Accord Sport 1.5T,New,"$29,470 ",2.9,27,Platinum White Pearl,Black,FWD,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F34NA124233
